,0,1,2,3,4,5,6
2606,635363.0,1.0,1440.0,0.0,1440.0,0.0,1.0
2607,635384.0,1.0,1440.0,0.0,1440.0,0.0,1.0
2608,635403.0,1.0,1440.0,0.0,1440.0,0.0,1.0
2609,635424.0,1.0,1440.0,0.0,1440.0,0.0,1.0
2610,635443.0,1.0,1440.0,0.0,1440.0,0.0,1.0
2611,635464.0,1.0,1440.0,0.0,1440.0,0.0,1.0
2612,635483.0,1.0,1440.0,0.0,1440.0,0.0,1.0
2613,635504.0,1.0,1440.0,0.0,1440.0,0.0,1.0
2614,635523.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2615,635544.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2616,635563.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2617,635584.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2618,635603.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2619,635624.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2620,635643.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2621,635664.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2622,635683.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2623,635704.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2624,635723.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2625,635744.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2626,635763.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2627,635784.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2628,635803.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2629,635824.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2630,635843.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2631,635864.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2632,635883.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2633,635904.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2634,635923.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2635,635944.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2636,635963.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2637,635984.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2638,636003.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2639,636024.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2640,636043.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2641,636064.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2642,636083.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2643,636104.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2644,636123.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2645,636144.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2646,636163.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2647,636185.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2648,636203.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2649,636224.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2650,636243.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2651,636264.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2652,636283.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2653,636304.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2654,636323.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2655,636344.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2656,636363.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2657,636385.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2658,636403.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2659,636424.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2660,636443.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2661,636464.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2662,636483.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2663,636504.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2664,636523.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2665,636544.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2666,636563.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2667,636586.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2668,636603.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2669,636624.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2670,636643.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2671,636664.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2672,636683.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2673,636704.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2674,636723.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2675,636744.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2676,636763.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2677,636784.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2678,636803.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2679,636825.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2680,636843.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2681,636864.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2682,636883.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2683,636904.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2684,636923.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2685,636944.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2686,636963.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2687,636984.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2688,637003.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2689,637024.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2690,637043.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2691,637065.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2692,637083.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2693,637104.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2694,637123.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2695,637144.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2696,637163.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2697,637184.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2698,637203.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2699,637224.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2700,637243.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2701,637264.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2702,637284.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2703,637305.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2704,637323.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2705,637344.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2706,637363.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2707,637385.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2708,637403.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2709,637424.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2710,637443.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2711,637464.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2712,637484.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2713,637504.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2714,637523.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2715,637545.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2716,637563.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2717,637585.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2718,637603.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2719,637624.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2720,637643.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2721,637664.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2722,637684.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2723,637704.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2724,637724.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2725,637744.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2726,637763.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2727,637786.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2728,637803.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2729,637825.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2730,637844.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2731,637864.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2732,637884.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2733,637904.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2734,637924.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2735,637944.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2736,637964.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2737,637985.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2738,638004.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2739,638026.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2740,638044.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2741,638065.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2742,638084.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2743,638105.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2744,638124.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2745,638145.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2746,638164.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2747,638186.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2748,638204.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2749,638225.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2750,638244.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2751,638265.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2752,638285.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2753,638305.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2754,638324.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2755,638345.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2756,638364.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2757,638386.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2758,638404.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2759,638425.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2760,638444.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2761,638465.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2762,638484.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2763,638505.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2764,638524.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2765,638545.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2766,638564.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2767,638586.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2768,638604.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2769,638625.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2770,638644.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2771,638665.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2772,638684.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2773,638705.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2774,638724.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2775,638746.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2776,638764.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2777,638786.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2778,638804.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2779,638825.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2780,638844.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2781,638865.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2782,638885.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2783,638905.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2784,638924.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2785,638945.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2786,638964.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2787,638986.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2788,639004.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2789,639025.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2790,639044.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2791,639065.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2792,639084.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2793,639105.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2794,639124.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2795,639145.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2796,639164.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2797,639186.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2798,639204.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2799,639226.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2800,639244.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2801,639265.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2802,639285.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2803,639305.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2804,639324.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2805,639345.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2806,639364.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2807,639386.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2808,639404.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2809,639425.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2810,639444.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2811,639466.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2812,639485.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2813,639505.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2814,639524.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2815,639545.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2816,639564.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2817,639586.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2818,639604.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2819,639625.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2820,639644.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2821,639665.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2822,639685.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2823,639706.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2824,639724.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2825,639745.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2826,639764.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2827,639786.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2828,639804.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2829,639825.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2830,639844.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2831,639865.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2832,639885.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2833,639905.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2834,639924.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2835,639946.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2836,639964.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2837,639986.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2838,640004.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2839,640025.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2840,640044.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2841,640065.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2842,640085.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2843,640105.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2844,640124.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2845,640145.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2846,640164.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2847,640187.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2848,640204.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2849,640225.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2850,640244.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2851,640266.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2852,640285.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2853,640305.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2854,640325.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2855,640346.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2856,640365.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2857,640386.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2858,640405.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2859,640426.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2860,640445.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2861,640466.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2862,640485.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2863,640506.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2864,640525.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2865,640546.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2866,640565.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2867,640587.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2868,640605.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2869,640626.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2870,640645.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2871,640666.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2872,640685.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2873,640706.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2874,640725.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2875,640746.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2876,640765.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2877,640786.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2878,640805.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2879,640826.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2880,640845.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2881,640866.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2882,640885.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2883,640906.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2884,640925.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2885,640946.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2886,640965.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2887,640986.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2888,641005.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2889,641026.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2890,641045.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2891,641066.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2892,641086.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2893,641106.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2894,641125.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2895,641146.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2896,641165.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2897,641186.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2898,641205.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2899,641226.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2900,641245.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2901,641266.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2902,641285.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2903,641306.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2904,641325.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2905,641346.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2906,641365.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2907,641387.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2908,641405.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2909,641426.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2910,641445.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2911,641466.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2912,641485.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2913,641506.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2914,641525.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2915,641546.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2916,641565.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2917,641586.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2918,641605.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2919,641626.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2920,641645.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2921,641666.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2922,641685.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2923,641706.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2924,641725.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2925,641746.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2926,641765.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2927,641787.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2928,641805.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2929,641826.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2930,641845.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2931,641867.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2932,641885.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2933,641906.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2934,641925.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2935,641946.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2936,641965.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2937,641986.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2938,642005.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2939,642026.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2940,642045.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2941,642066.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2942,642085.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2943,642107.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2944,642125.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2945,642146.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2946,642165.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2947,642186.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2948,642205.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2949,642226.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2950,642245.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2951,642266.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2952,642285.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2953,642306.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2954,642325.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2955,642347.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2956,642365.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2957,642387.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2958,642405.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2959,642426.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2960,642445.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2961,642466.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2962,642485.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2963,642506.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2964,642525.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2965,642546.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2966,642565.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2967,642587.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2968,642605.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2969,642626.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2970,642645.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2971,642666.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2972,642686.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2973,642706.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2974,642725.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2975,642747.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2976,642765.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2977,642787.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2978,642805.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2979,642827.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2980,642846.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2981,642866.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2982,642886.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2983,642906.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2984,642926.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2985,642947.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2986,642966.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2987,642987.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2988,643006.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2989,643027.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2990,643046.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2991,643067.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2992,643086.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2993,643107.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2994,643126.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2995,643147.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2996,643166.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2997,643187.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2998,643206.0,1.0,1600.0,0.0,1600.0,0.0,1.0
2999,643227.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3000,643246.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3001,643267.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3002,643286.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3003,643307.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3004,643326.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3005,643347.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3006,643366.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3007,643387.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3008,643406.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3009,643427.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3010,643446.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3011,643467.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3012,643486.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3013,643507.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3014,643526.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3015,643547.0,1.0,1600.0,0.0,1600.0,0.0,1.0
3016,643566.0,1.0,1600.0,0.0,1600.0,0.0,1.0
